Institution,Institution_std,Year,Mean_Tone_Score,Median_Tone_Score,[ID],TLO Age,MEDSCHOOL,MEDSCHOOL (cat),STATE,STATE (cat),INSTTYPE,INSTTYPE (cat),Carnegie R1,Carnegie R2,Carnegie Classification (cat),Private,Private (cat),Stem program,Stem program (cat),Urbanicity,Urbanicity (cat),Land-Grant Institution,Land-Grant Institution (cat),Tot Res Exp,tot_res_expend,Tot Lic/Opt Exe,Fed Res Exp,Ind Res Exp,Leg Fees,Reimb Leg Fee,Act Lic,Excl Lic/Opt.,Lic w Equ,Tot Lic Lg Co,Tot Lic Sm Co,Tot Lic St-Ups,Tot Discl Lic,Non-Excl Lic/Opt,Lic Iss,Opt Iss,NEWCOMPSUPP,Lic Inc Equ,Lic $1mm+,Lic Gen Inc,Lic Gen Run Roy,Lic Inc Other,Lic Inc Pd Oth,Net Licensing Income,License Income/Invention Disclosure,Gross Lic Inc,Lic Inc Run Roy,Inv Dis Rec,Fed Disclosure,INVDISRES,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Tot Pat App Fld,Iss US Pat,Iss US Pat_Missing,New Prod,Cum Op St-Ups,St-Ups Cld,St-Ups in Home St,St-Ups Formed,startup_missing,St-Ups w Equ,Lic FTEs,Oth FTEs,Ex Copyright Lic,Ex Oth Non-Open Src Lic,Ex Pat Lic,Non-Ex Copyright Lic,Non-Ex Oth Non-Open Src Lic,Non-Ex Pat Lic,Tot Copyright Lic,Tot Oth Non_Open Src Lic,Tot Pat Lic,Non-Bin Gndr Disc,Non-Bin Gndr Disc (cat),Race Ethnicity,Race Ethnicity (cat),Non-Bin Gndr Pat,Non-Bin Gndr Pat (cat),Race Ethnicity Pat,Race Ethnicity Pat (cat),Institution_std_lower,Flat,Flat (cat),$0-10k,$10-50k,$50-100k,$100-300k,$300-500k,$0.5-1M,>$1M,Royalty Share,royalty_adjusted,royalty_adjusted_numerical,weighted_share,Fee,Lab,Lab (cat),More,More (cat),combinedshare_LS,faculty2,matching,faculty2_corrected,invdisrec,newpatappfld,issuspat,discperfaculty2,appperfac2,issperfac2,Institution Founding Year,Age_of_uni,n_sentences,n_words,supportive_per_1000w,restrictive_per_1000w,sanction_per_1000w,second_person_per_1000w,inclusive_we_per_1000w,obligation_modal_share,mean_sentence_length,long_sentence_share,procedural_share,legalese_per_1000w,iptech_per_1000w,Tone_Index,Clarity_Index,Legal_Load_Index
Cornell University,Cornell University,2015,0.461587951,0.496673895,71385,36,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,817533145,,94,440806031,40671859,7289810,3609426,1135,34,15,16,58,20,139,50,84,10,0,"$9,456.00 ",0,376,202,"$3,668,595.00 ","$434,727.00 ","$4,739,863.00 ","$23,586.13 ",8420247,4742196,357,,,111,0,111,0,301,109,0,10,75,6,10,15,0,14,9,18,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,0,No,50.00%,1663,2015Drexel University,283,15,10,3,0.069705844,0.04647056,0.013941168,1891,134,,,,,,,,,,,,,,,,
Cornell University,Cornell University,2016,0.461587951,0.496673895,71385,37,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,827059793,,83,425017563,49853098,6068924,3246595,964,23,9,11,59,13,156,50,73,10,0,"$3,266.00 ",0,440,234,"$6,379,207.00 ","$316,933.00 ","$9,485,454.00 ","$34,283.52 ",12307783,5925310,359,,,124,0,122,1,278,107,0,5,78,10,6,11,0,9,9,20,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,0,No,37.50%,1656,2016Drexel University,283,31,24,2,0.11648676,0.090183295,0.007515275,1891,134,,,,,,,,,,,,,,,,
Cornell University,Cornell University,2017,0.461587951,0.496673895,71385,38,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,820545611,,87,431912708,48296051,6539380,3718756,977,20,10,8,65,14,143,56,76,11,,"$97,932.00 ",1,532,267,"$4,929,076.00 ","$479,126.00 ","$8,724,565.00 ","$26,540.66 ",11545189,6518181,435,,,142,12,128,2,254,130,0,3,83,11,10,15,0,13,9,20,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,15.00%,1,Yes,0,No,,1661,2017Drexel University,283,,,,,,,1891,134,,,,,,,,,,,,,,,,
Cornell University,Cornell University,2018,0.452275511,0.496139075,71385,39,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1074000000,,79,471300000,65500000,7204866,3530858,985,16,7,10,61,8,85,52,68,11,,"$236,377.00 ",2,506,274,"$11,733,384.00 ","$361,197.00 ","$14,556,165.00 ","$46,505.54 ",18230173,6260412,392,,,189,12,167,5,296,109,0,3,78,11,3,15,0,7,9,20,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,0,No,50.00%,1653,2018Drexel University,283,14,8,7,0.06505878,0.03717645,0.03252939,1891,134,,,,,,,,,,,,,,,,
Cornell University,Cornell University,2019,0.452275511,0.496139075,71385,40,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1144600000,,94,525100000,56900000,7829007,3506000,,26,15,8,71,15,119,63,89,5,,$574.00 ,0,521,300,"$3,942,692.00 ","$2,721,696.00 ","$7,795,691.00 ","$23,623.19 ",12118698,8175432,513,,,179,11,164,3,310,94,0,31,91,5,12,19,0,,9,21,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,0,No,30.00%,1658,2019Drexel University,283,41,24,15,0.24281906,0.14213799,0.088836245,1891,134,,,,,,,,,,,,,,,,
Cornell University,Cornell University,2020,0.452275511,0.496139075,71385,41,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1190000000,,69,562000000,56700000,6998303,5212692,1033,23,10,12,43,14,227,39,62,7,0,"$418,975.00 ",0,497,321,"$4,985,229.00 ","$1,155,887.00 ","$13,579,186.00 ","$29,490.97 ",15364797,9960593,521,,,188,14,168,7,364,127,0,9,100,2,9,14,0,10,10,21,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,0.33,0.00%,0,No,0,No,54.81%,1655,2020Drexel University,283,7,,,,,,1891,134,,,,,,,,,,,,,,,,
Cornell University,Cornell University,2021,0.452275511,0.496139075,71385,42,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1220000000,,94,585800000,73200000,9195629,4572625,1019,19,9,9,74,11,162,61,80,14,,"$394,226.00 ",0,561,360,"$6,558,222.00 ","$1,433,693.00 ","$11,447,676.00 ","$36,859.36 ",16070680,9118231,436,149,,184,10,161,3,419,126,0,12,124,11,13,18,0,16,12,19,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,0,No,50.00%,1654,2021Drexel University,283,6,5,6,0.027882336,0.02323528,0.027882336,1891,134,,,,,,,,,,,,,,,,
Cornell University,Cornell University,2022,0.452275511,0.496139075,71385,43,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1180000000,,92,636500000,55300000,8801318,5134755,908,16,11,16,64,12,,65,81,11,,"$1,347,203.00 ",3,540,369,"$20,239,511.00 ","$1,652,344.00 ","$28,048,592.00 ","$75,692.49 ",31715155,10128441,419,177,,177,1,169,4,327,79,0,9,102,8,8,12,0,10,19,20,1,0,15,2,41,22,3,41,37,0,No,0,No,0,No,0,No,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,0,No,50.00%,1651,2022Drexel University,283,30,26,7,0.13286683,0.11515125,0.031002259,1891,134,,,,,,,,,,,,,,,,
Cornell University,Cornell University,2023,0.452275511,0.496139075,71385,44,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1451900000,,17,705100000,59400000,9948053,5132701,1020,25,16,4,96,,,76,101,17,,"$124,772.00 ",1,607,379,"$4,886,288.00 ","$1,025,605.00 ","$10,334,998.00 ","$48,872.10 ",15150350,10139290,310,131,,151,0,149,0,345,103,0,6,108,4,9,15,0,15,15,26,1,1,23,6,21,49,7,22,72,,,0,No,,,0,No,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.00%,0,No,0,No,50.00%,1655,2023Drexel University,283,22,10,4,0.10900466,0.04954757,0.019819029,1891,134,,,,,,,,,,,,,,,,
Creighton University,Creighton University,1996,0.384427972,0.48857463,95049,4,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,23000000,,2,9500000,7000000,38000,8000,3,1,0,1,1,0,,1,,,,$0.00 ,,2,,"$100,000.00 ",$0.00 ,"$70,467.00 ","$2,009.34 ",100467,467,50,,,6,,,,6,2,0,,,,,1,0,,1, ,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,0.5,0.00%,0,No,0,No,59.30%,1812,1996Creighton University,321,11,4,1,,,,1878,147,372,9301,2.580367702,15.80475218,0.430061284,0.322545963,0,0.771144279,25.00268817,0.260752688,0.045698925,1.290183851,18.81518116,-0.38524855,0.296021232,-0.371424862
Creighton University,Creighton University,1998,0.384427972,0.48857463,95049,6,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,22418808,,2,10119045,6347574,18505,0,4,1,0,1,1,0,,1,,,,$0.00 ,,3,,"$16,000.00 ",$0.00 ,"$97,959.00 ","$7,279.00 ",116464,100464,16,,,3,,,,4,2,0,0,1,0,0,0,1,,1,0,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,50.00%,1812,1998Creighton University,321,,,,,,,1878,147,372,9301,2.580367702,15.80475218,0.430061284,0.322545963,0,0.771144279,25.00268817,0.260752688,0.045698925,1.290183851,18.81518116,-0.38524855,0.296021232,-0.371424862
Creighton University,Creighton University,1999,0.384427972,0.48857463,95049,7,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,25700000,,2,11000000,5600000,27779,0,8,0,0,1,0,1,,2,,,,$0.00 ,,4,1,"$123,000.00 ",$0.00 ,"$95,938.00 ","$7,277.47 ",123717,717,17,,,3,,,,3,2,0,0,1,0,0,0,1,,1,0,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,30.00%,1812,1999Creighton University,321,46,29,9,0.27243114,0.17175007,0.053301744,1878,147,372,9301,2.580367702,15.80475218,0.430061284,0.322545963,0,0.771144279,25.00268817,0.260752688,0.045698925,1.290183851,18.81518116,-0.38524855,0.296021232,-0.371424862
Creighton University,Creighton University,2001,0.384427972,0.48857463,95049,9,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,29080272,,1,15313050,7063781,88721,7213,7,1,0,0,0,1,,0,,,,$0.00 ,0,5,5,"$100,000.00 ",$0.00 ,"$28,456.00 ","$9,163.67 ",109964,9964,12,,,5,,,,5,1,0,1,3,0,1,1,0,0,2,0,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,37.50%,1812,2001Creighton University,321,44,21,4,0.16533604,0.07891039,0.01503055,1878,147,372,9301,2.580367702,15.80475218,0.430061284,0.322545963,0,0.771144279,25.00268817,0.260752688,0.045698925,1.290183851,18.81518116,-0.38524855,0.296021232,-0.371424862
Creighton University,Creighton University,2002,0.384427972,0.48857463,95049,10,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,36222141,,2,18670044,8113305,233115,53493,9,2,1,0,0,2,,0,,,,$0.00 ,0,3,2,"$100,000.00 ",$0.00 ,"($70,452.00)","$4,548.75 ",109170,9170,24,,,8,,,,11,0,1,,5,0,0,2,0,1,2,0,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,,1812,2002Creighton University,321,,,,,,,1878,147,372,9301,2.580367702,15.80475218,0.430061284,0.322545963,0,0.771144279,25.00268817,0.260752688,0.045698925,1.290183851,18.81518116,-0.38524855,0.296021232,-0.371424862
Creighton University,Creighton University,2003,0.384427972,0.48857463,95049,11,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,37880074,,3,23331595,6334929,137128,47093,9,3,1,1,1,1,,0,,,,$0.00 ,0,6,4,"$250,000.00 ",$0.00 ,"$173,295.00 ","$13,166.50 ",263330,13330,20,,,17,,,,22,1,0,,3,1,0,1,0,1,2,0,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,30.00%,1812,2003Creighton University,321,48,21,6,0.28427598,0.12437074,0.035534497,1878,147,372,9301,2.580367702,15.80475218,0.430061284,0.322545963,0,0.771144279,25.00268817,0.260752688,0.045698925,1.290183851,18.81518116,-0.38524855,0.296021232,-0.371424862
Creighton University,Creighton University,2004,0.384427972,0.48857463,95049,12,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,32618966,,3,15392491,7165694,289000,12212,10,3,0,2,1,0,3,0,,,,$0.00 ,0,5,7,"$250,000.00 ",$0.00 ,"($21,894.00)","$16,992.93 ",254894,4894,15,,,10,0,9,1,15,2,0,0,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,0.5,0.00%,0,No,0,No,59.30%,1812,2004Creighton University,321,11,6,2,,,,1878,147,372,9301,2.580367702,15.80475218,0.430061284,0.322545963,0,0.771144279,25.00268817,0.260752688,0.045698925,1.290183851,18.81518116,-0.38524855,0.296021232,-0.371424862
Creighton University,Creighton University,2005,0.384427972,0.48857463,95049,13,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,43440783,,4,21012355,17364553,278509,44661,12,2,0,1,0,3,4,0,2,2,,$0.00 ,0,7,6,"$264,000.00 ",$0.00 ,"$36,149.00 ","$12,857.00 ",269997,5997,21,,,9,2,7,0,14,1,0,1,4,0,2,2,0,0,2,1,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,50.00%,1812,2005Creighton University,321,31,22,9,0.13729572,0.097435676,0.039860047,1878,147,372,9301,2.580367702,15.80475218,0.430061284,0.322545963,0,0.771144279,25.00268817,0.260752688,0.045698925,1.290183851,18.81518116,-0.38524855,0.296021232,-0.371424862
Creighton University,Creighton University,2006,0.384427972,0.48857463,95049,14,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,39335631,,5,14927878,18832159,307225,19980,14,3,1,2,2,1,5,2,5,0,,$0.00 ,0,6,6,"$326,354.00 ",$0.00 ,"$65,540.00 ","$20,752.06 ",352785,26431,17,,,8,0,8,0,12,1,0,1,5,0,0,1,0,1,2,1,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,0.5,0.00%,0,No,0,No,50.00%,1812,2006Creighton University,321,29,5,3,0.0831703,0.014339707,0.008603824,1878,147,372,9301,2.580367702,15.80475218,0.430061284,0.322545963,0,0.771144279,25.00268817,0.260752688,0.045698925,1.290183851,18.81518116,-0.38524855,0.296021232,-0.371424862
Creighton University,Creighton University,2014,0.436699971,0.494289991,95049,22,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,21520000,,1,11441289,10078711,110901,97831,13,1,0,0,0,1,1,0,1,0,0,$0.00 ,0,3,2,$0.00 ,$0.00 ,($739.00),"$1,541.38 ",12331,12331,8,,,9,0,7,2,9,6,0,,3,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,,1812,2014Creighton University,321,,,,,,,1878,147,32,790,2.53164557,7.594936709,0,0,0,0.833333333,24.6875,0.25,0.0625,0,55.69620253,-0.096054798,0.457779718,0.412809807
Creighton University,Creighton University,2015,0.436699971,0.494289991,95049,23,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,18886000,,2,9308065,9577935,0,0,15,1,0,1,1,0,2,1,2,0,0,$0.00 ,0,8,1,"$55,384.00 ",$0.00 ,"$57,202.00 ","$7,150.25 ",57202,1818,8,,,10,0,6,4,11,2,0,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,30.00%,1812,2015Creighton University,321,35,26,11,0.20728457,0.15398282,0.06514658,1878,147,32,790,2.53164557,7.594936709,0,0,0,0.833333333,24.6875,0.25,0.0625,0,55.69620253,-0.096054798,0.457779718,0.412809807
Creighton University,Creighton University,2016,0.444556741,0.497144628,95049,24,1,YES,31,NE,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,19187000,,2,10576220,8610780,0,0,17,2,0,1,1,1,1,0,2,0,0, ,0,9,2, ,$0.00 ,"$23,078.00 ","$3,296.86 ",23078, ,7,,,14,0,10,4,14,3,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,creighton university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,1812,2016Creighton University,321,,,,,,,1878,147,173,7884,1.775748351,14.96702182,1.014713343,0,0,0.846153846,45.57225434,0.543352601,0.057803468,1.395230847,35.26128869,-0.839527186,-0.513429603,0.188236438
Dartmouth College,Dartmouth College,1991,,,71405,6,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,56047222,,1,43071031,3064298,0,0,,,,,,,,,,,, ,,9,, , ,"$87,000.00 ","$7,909.09 ",87000, ,11,,,3,,,,10,,1,,,,,,1,, , ,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,37.50%,1753,1991Dartmouth College,269,53,59,13,0.19915478,0.22170061,0.04884929,1769,256,,,,,,,,,,,,,,,,
Dartmouth College,Dartmouth College,1992,,,71405,7,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,56062147,,2,44716072,2942378,0,0,19,,4,,,,,,,,, ,,13,, , ,"$66,000.00 ","$6,000.00 ",66000, ,11,,,6,,,,12,,1,,,,,,1,,0,0,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,50.00%,1756,1992Dartmouth College,269,17,5,10,0.08423088,0.024773786,0.04954757,1769,256,,,,,,,,,,,,,,,,
Dartmouth College,Dartmouth College,1993,,,71405,8,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,59116557,,8,44617389,3375345,154537,41837,24,,3,,,,,,,,, ,,23,, ,$0.00 ,"$30,915.00 ","$13,055.91 ",143615, ,11,,,3,,,,11,0,1,,,,,,1,,0,0,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,1752,1993Dartmouth College,269,,,,,,,1769,256,,,,,,,,,,,,,,,,
Dartmouth College,Dartmouth College,1994,,,71405,9,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,63947126,,7,46330172,3872309,144404,56155,27,,3,,,,,,,,, ,,27,, ,$0.00 ,"$80,870.00 ","$13,009.15 ",169119, ,13,,,4,,,,14,7,0,,,,,0,1,,0,0,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,0.5,0.00%,0,No,0,No,80.25%,1752,1994Dartmouth College,269,11,,,,,,1769,256,,,,,,,,,,,,,,,,
Dartmouth College,Dartmouth College,1995,,,71405,10,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,65206171,,9,44732941,3449045,154249,94490,33,,0,,,,,,,,, ,,33,, ,$0.00 ,"$346,617.00 ","$40,637.60 ",406376, ,10,,,7,,,,22,2,0,,,,,1,0,,0,0,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,0.5,0.00%,0,No,0,No,59.30%,1751,1995Dartmouth College,269,10,9,2,,,,1769,256,,,,,,,,,,,,,,,,
Dartmouth College,Dartmouth College,1996,0.443278123,0.496671119,71405,11,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,68196098,,10,45900402,3834828,183543,61536,43,4,1,3,4,3,,6,,,,$0.00 ,,43,,$0.00 ,$0.00 ,"$481,605.00 ","$37,725.75 ",603612,603612,16,,,9,,,,10,6,0,,,,,3,0,,1, ,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,50.00%,1750,1996Dartmouth College,269,32,24,1,0.14172462,0.10629346,0.004428894,1769,256,32,791,2.528445006,7.585335019,0,0,0,0.833333333,24.71875,0.25,0.03125,0,54.36156764,-0.096017602,0.219203836,0.370022788
Dartmouth College,Dartmouth College,1997,0.443278123,0.496671119,71405,12,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,73224249,,8,52901620,4399030,264107,133749,47,7,0,1,6,1,,1,,,,$0.00 ,,47,,"$439,296.00 ",$0.00 ,"$383,427.00 ","$39,521.92 ",513785,74489,13,,,8,,,,14,2,0,4,,,0,1,0,,1,1,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,1750,1997Dartmouth College,269,,,,,,,1769,256,32,791,2.528445006,7.585335019,0,0,0,0.833333333,24.71875,0.25,0.03125,0,54.36156764,-0.096017602,0.219203836,0.370022788
Dartmouth College,Dartmouth College,1998,0.443278123,0.496671119,71405,13,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,76313745,,9,55526646,4200902,105911,70459,53,3,0,3,5,1,,6,,,,$0.00 ,,53,,"$574,464.00 ","$6,495.00 ","$589,820.00 ","$32,909.05 ",625272,50808,19,,,16,,,,20,4,0,1,2,1,0,1,0,,1,1,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,50.00%,1747,1998Dartmouth College,269,18,6,2,0.083647005,0.027882336,0.009294112,1769,256,32,791,2.528445006,7.585335019,0,0,0,0.833333333,24.71875,0.25,0.03125,0,54.36156764,-0.096017602,0.219203836,0.370022788
Dartmouth College,Dartmouth College,1999,0.443278123,0.496671119,71405,14,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,81055083,,7,57754883,5942442,173977,117601,62,2,0,4,2,1,,5,,,,$0.00 ,,47,24,"$392,873.00 ","$9,027.00 ","$443,953.00 ","$27,796.06 ",500329,107456,18,,,10,,,,26,20,0,4,4,1,0,0,1,,1,1,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,30.00%,1751,1999Dartmouth College,269,45,25,18,0.26650873,0.1480604,0.10660349,1769,256,32,791,2.528445006,7.585335019,0,0,0,0.833333333,24.71875,0.25,0.03125,0,54.36156764,-0.096017602,0.219203836,0.370022788
Dartmouth College,Dartmouth College,2000,0.443278123,0.496671119,71405,15,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,91698082,,10,67749185,6142953,255954,141855,67,4,2,4,5,1,,6,,,,"$67,480,000.00 ",1,54,34,"$873,063.00 ","$24,028.00 ","$68,337,151.00 ","$1,629,791.67 ",68451250,98187,42,,,11,,,,19,17,0,2,5,0,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.00%,0,No,0,No,50.00%,1715,2000Dartmouth College,269,24,25,3,0.11152934,0.116176404,0.013941168,1769,256,32,791,2.528445006,7.585335019,0,0,0,0.833333333,24.71875,0.25,0.03125,0,54.36156764,-0.096017602,0.219203836,0.370022788
Dartmouth College,Dartmouth College,2001,0.443278123,0.496671119,71405,16,1,YES,33,NH,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,0,No,106764737,,16,80643217,5781500,286103,87846,77,7,0,2,13,1,,9,,,,$0.00 ,0,56,30,"$761,564.00 ","$53,524.00 ","$726,706.00 ","$48,682.26 ",924963,163399,19,,,18,,,,27,7,0,1,6,0,1,1,0,0,2,1,,,,,,,,,,,,,,,,,,dartmouth college,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,1744,2001Dartmouth College,269,,,,,,,1769,256,32,791,2.528445006,7.585335019,0,0,0,0.833333333,24.71875,0.25,0.03125,0,54.36156764,-0.096017602,0.219203836,0.370022788
